cell_id,safe_task_id,repository,task_type,condition,model,reasoning_effort,repeat,page_type,entry_path,entry_page_extension,entry_page_path_depth,entry_page_bytes,entry_page_lines,entry_page_heading_count,entry_page_link_count,entry_page_toctree_count,wiki_tokens,wiki_bytes,wiki_read_count,unique_wiki_pages,repeated_wiki_page_reads,entry_read_count,beyond_entry_reads,wiki_reads_before_source,returned_to_wiki_after_source,literal_entry_before_source,unresolved_mixed_access_count,mixed_accesses_after_entry,first_page_share,wiki_share_of_56k_input_budget,page_1_tokens,page_1_bytes,page_1_path_count,page_1_is_entry,page_2_tokens,page_2_bytes,page_2_path_count,page_2_is_entry,page_3_tokens,page_3_bytes,page_3_path_count,page_3_is_entry,page_4_tokens,page_4_bytes,page_4_path_count,page_4_is_entry,page_5_tokens,page_5_bytes,page_5_path_count,page_5_is_entry,pages_after_5_tokens,source_output_tokens,source_output_bytes,gold_seen_any,gold_seen_by_3_source_actions,gold_targeted_any,gold_parent_seen_any,prediction_seen_fraction,unique_targeted_source_files,non_gold_files_before_gold_or_end,first_gold_source_step,source_action_count,aligned_output_count,provider_input_tokens,provider_cached_input_tokens,provider_output_tokens,provider_reasoning_tokens,provider_total_tokens,elapsed_seconds,agent_step_count,recall_at_1,recall_at_3,recall_at_5,hit_at_1,reciprocal_rank,ndcg_at_3,returned_set_precision,returned_set_f1,prediction_count,gold_file_count,matched_gold_file_count
aef40927a04a052037ad27c47071c2332b7ea0bf022942fc27cb71e14c651020,4247d1d64cd8d914a0c11bdc11e306ca01609c76bd981504adf1692bb8aa9bd7,ansible/ansible,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4566,99,2,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2,7,7,151159,112896,1582,606,152741,72.84,7,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6,0.75,5,3,3
dcacd33e81a22070304ce0dbfeb81402a5a78b04a3d97c4548a7fc4dfd231e0f,4247d1d64cd8d914a0c11bdc11e306ca01609c76bd981504adf1692bb8aa9bd7,ansible/ansible,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4566,99,2,0,7,996,4566,1,1,0,1,0,1,0,1,10,10,1.0,0.017785714285714287,996,4566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11506,49836,1.0,1.0,1.0,1.0,1.0,11.0,1.0,2,18,19,281942,234752,3016,1276,284958,157.855,19,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.7039180890341347,0.6,0.75,5,3,3
6b97292a30cad22833ba76fd0960add0860aa2709527ec159fb5b3b59f448b98,4247d1d64cd8d914a0c11bdc11e306ca01609c76bd981504adf1692bb8aa9bd7,ansible/ansible,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4566,99,2,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13182,59959,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2,9,9,199642,164608,1666,751,201308,100.668,9,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6,0.75,5,3,3
d8d4f39bdaabb8924003f17d56eba93d23d74e88ad9dc27cfe94eca7e4da0261,d52482164f390649348a572d1cc0b03b9d265df1746cef6cff70c359a399a5c6,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602,24795,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3,7,7,107548,83200,948,305,108496,64.738,7,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,1.0,0.6666666666666666,1,2,1
5e341d5b78061ebe615a8b68ab5f03f496386c74c60feb8085c1916302633b56,d52482164f390649348a572d1cc0b03b9d265df1746cef6cff70c359a399a5c6,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,8176,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3,6,6,92815,56064,789,213,93604,59.961,6,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,1.0,0.6666666666666666,1,2,1
4569df9abf7a1259b7127f161623ae44db0074bc5db99d93540ab177136cedf6,d52482164f390649348a572d1cc0b03b9d265df1746cef6cff70c359a399a5c6,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,937,4349,1,1,0,1,0,1,0,1,4,4,1.0,0.01673214285714286,937,4349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1,6,7,104578,81920,1014,393,105592,53.525,7,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,1.0,0.6666666666666666,1,2,1
3348ce6d960e7135f12afe654114c2df2b54b8e11bb8ba945460017d9d9dd246,f240d464581e92b5f5f164a5f69350f92bbb73f8026c233b368a7f575e12b21a,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,10769,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2,7,7,104192,82176,1323,539,105515,80.771,7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
8f88026a31d49c19450215d82099d85779ee5454d02f2f1f8566c76e5fb59838,f240d464581e92b5f5f164a5f69350f92bbb73f8026c233b368a7f575e12b21a,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,937,4349,1,1,0,1,0,1,0,1,5,5,1.0,0.01673214285714286,937,4349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,10769,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2,6,7,107030,89088,927,229,107957,58.725,7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
67a4d77ebae791bf7a64a9bc3a810cfe0c1889064b1aa236771bd43af45e3073,f240d464581e92b5f5f164a5f69350f92bbb73f8026c233b368a7f575e12b21a,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,10769,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,7,7,101963,67072,1032,355,102995,65.872,7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
3cfe0d4a6c81864431bdc920c4c3cbccceb49bf656d1de852303bdb7ed3b4207,51a21eb933973737e7ea45232e398cb7b6eb9fc6141e60781f0b7f272cf6580e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,4128,105,2,0,10,940,4128,1,1,0,1,0,1,0,1,7,7,1.0,0.016785714285714286,940,4128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124,21280,1.0,1.0,1.0,1.0,0.5,7.0,1.0,2,10,11,163341,135680,1943,1004,165284,99.321,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0
e38800521da53a3337a86e88fdae0776e6d71235a777246f745d994195f0af42,51a21eb933973737e7ea45232e398cb7b6eb9fc6141e60781f0b7f272cf6580e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,4128,105,2,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2,8,8,175882,143360,1939,1042,177821,103.803,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
ae5d63095e5ebbc97c3cdca9b9ed8bb4d1af343dd098a4cc030c6e28b9d5be95,51a21eb933973737e7ea45232e398cb7b6eb9fc6141e60781f0b7f272cf6580e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,4128,105,2,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,6417,1.0,0.0,1.0,1.0,1.0,7.0,2.0,4,8,8,151765,124672,1684,817,153449,95.767,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0
8d4fe9fd2a55b5bb410affc0e0c31014ca11ddfc512e6aeba186fc883440445f,858a1cb4eac7b6ea9cf4e883623f219cfaf9b5fcfcb942eec931dd5cb71fbc6e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3904,105,2,0,10,882,3904,1,1,0,1,0,1,0,1,1,1,1.0,0.01575,882,3904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2,5,7,100926,88064,972,209,101898,55.859,7,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
2dde03c04eff9bafba340131093da650fd3b11bf4b1ba138466e3478cd667197,858a1cb4eac7b6ea9cf4e883623f219cfaf9b5fcfcb942eec931dd5cb71fbc6e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3904,105,2,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,4,4,57857,28928,661,202,58518,47.697,4,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
276ac114147bdb53d3a13520d5b345bdc222d269fcb67b514c880a343fd5a5a8,858a1cb4eac7b6ea9cf4e883623f219cfaf9b5fcfcb942eec931dd5cb71fbc6e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3904,105,2,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,3,4,56308,30976,799,143,57107,44.055,4,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
2734ca677cb73491d4c90e64560fef47b16aa616c081edd07b04e3669d1fc0d6,34b3d9dea0b5bb4f98d0a5bcc20cf523d99c2296cba096f4c4fad8b69cf4f008,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3697,94,2,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,6348,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,5,5,72217,40960,710,160,72927,49.161,5,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
2cefbfc3ee71745c39663ca79521370050268190d9862e7e1f847a94e1e7f111,34b3d9dea0b5bb4f98d0a5bcc20cf523d99c2296cba096f4c4fad8b69cf4f008,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3697,94,2,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,16057,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,5,5,78946,56064,775,196,79721,55.974,5,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
7242247cc58252d0b2df81dfd6618cef90351f7be9a7393453c999b30c6da034,34b3d9dea0b5bb4f98d0a5bcc20cf523d99c2296cba096f4c4fad8b69cf4f008,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3697,94,2,0,9,824,3697,1,1,0,1,0,1,0,1,2,2,1.0,0.014714285714285714,824,3697,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525,16086,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2,5,6,92595,77056,871,204,93466,59.285,6,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
3d49de53a91efc7640ee94640e3a77fbf09b28c5e4fd8529f877b10bd162d6c9,c1ce86baab9d189d8936015326187ad11f2e731c801e6f4ac1fbdc254b917393,ansible/ansible,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4801,110,2,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,1.0,0.0,1.0,1.0,1.0,5.0,1.0,4,8,9,189619,146432,1466,602,191085,85.595,9,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
5297723477426693b086ffe8ba03cf7efe89f8c419accce72abeaddf4a5e33d3,c1ce86baab9d189d8936015326187ad11f2e731c801e6f4ac1fbdc254b917393,ansible/ansible,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4801,110,2,0,8,1065,4801,1,1,0,1,0,1,0,1,4,4,1.0,0.019017857142857142,1065,4801,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1,6,7,111032,85248,828,209,111860,51.227,7,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
5db8016efd38ab429a546270d128dff0960c0ce04ee1a68dac4b6be92c809781,c1ce86baab9d189d8936015326187ad11f2e731c801e6f4ac1fbdc254b917393,ansible/ansible,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,medium,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4801,110,2,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543,10696,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1,11,12,261855,182784,1778,741,263633,100.383,12,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
345db69e2066c34521277f6f3bd55e4e1a8721082277c20c1c49e85c9dee3f2f,c1ce86baab9d189d8936015326187ad11f2e731c801e6f4ac1fbdc254b917393,ansible/ansible,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4801,110,2,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9648,41932,1.0,0.0,1.0,1.0,1.0,4.0,1.0,4,10,11,246373,208128,2557,1102,248930,142.406,11,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
508b73f2a4e45eebce62ee8f1281a420a5f08cc021093132b38372f45af38651,c1ce86baab9d189d8936015326187ad11f2e731c801e6f4ac1fbdc254b917393,ansible/ansible,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4801,110,2,0,8,1065,4801,1,1,0,1,0,1,0,1,6,6,1.0,0.019017857142857142,1065,4801,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9835,43436,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2,12,15,208717,173824,2246,1049,210963,113.743,15,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
e0e86f7be324c4946f6ebc8ac5c9db723da6eb49b4f01a02af6fde537b6eed8a,c1ce86baab9d189d8936015326187ad11f2e731c801e6f4ac1fbdc254b917393,ansible/ansible,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4801,110,2,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277,10372,1.0,0.0,1.0,1.0,1.0,7.0,3.0,4,10,11,273420,226560,3001,1856,276421,163.202,11,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
4793732d6abc6e2fc921a0d87ea44c458ac48c5d70857240aa01ad73e013c1d7,f240d464581e92b5f5f164a5f69350f92bbb73f8026c233b368a7f575e12b21a,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2,6,6,91996,70144,1058,364,93054,63.88,6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
98145272a87302d684eeff6a7c775eed39d0215f34de51edd5e025fa19661827,f240d464581e92b5f5f164a5f69350f92bbb73f8026c233b368a7f575e12b21a,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,10769,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2,8,9,168563,101632,2731,1369,171294,134.075,9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
0e032a03e587f3f35789a8d97226520b82b8e18c12a829f41b69906cef858bce,f240d464581e92b5f5f164a5f69350f92bbb73f8026c233b368a7f575e12b21a,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,937,4349,1,1,0,1,0,1,0,1,6,6,1.0,0.01673214285714286,937,4349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,7,9,156299,123648,1713,809,158012,94.197,9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
884a99ab279c0b6f98e7eb63616617f350474ca2f08a16c6867f32edcb0572f9,858a1cb4eac7b6ea9cf4e883623f219cfaf9b5fcfcb942eec931dd5cb71fbc6e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3904,105,2,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,5,5,77014,58880,786,198,77800,56.06,5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
a80a3f4ffca67af44d23a35d2edcc616187d31868ddd91c0b8306cda17dba0ba,858a1cb4eac7b6ea9cf4e883623f219cfaf9b5fcfcb942eec931dd5cb71fbc6e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3904,105,2,0,10,882,3904,1,1,0,1,0,1,0,1,6,6,1.0,0.01575,882,3904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2,7,8,125154,98304,1264,418,126418,85.989,8,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
4f4a5698aa403009bff5c4685366ebd9c8925561614c1145be3a12494b82b047,858a1cb4eac7b6ea9cf4e883623f219cfaf9b5fcfcb942eec931dd5cb71fbc6e,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3904,105,2,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,4,4,56969,40960,539,121,57508,38.094,4,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
5a4828907ae855dfefa6756f71b0fdb7f5284d13c382ebf052f974225a9c07b8,d52482164f390649348a572d1cc0b03b9d265df1746cef6cff70c359a399a5c6,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,937,4349,1,1,0,1,0,1,0,1,5,5,1.0,0.01673214285714286,937,4349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2,7,8,132024,86272,1495,810,133519,87.908,8,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,1.0,0.6666666666666666,1,2,1
dc436c67bd361ee20179413df50404f5bdaaca35b6c70dd576c5b16cd7944ff6,d52482164f390649348a572d1cc0b03b9d265df1746cef6cff70c359a399a5c6,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631,16170,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3,7,7,115873,90368,1060,460,116933,67.235,7,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,1.0,0.6666666666666666,1,2,1
d7588eacc3bbcca718862911a5a840d2cd8d58285deaf23c9e8201635c864264,d52482164f390649348a572d1cc0b03b9d265df1746cef6cff70c359a399a5c6,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/core_index.rst,.rst,4,4349,90,2,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3,8,8,131445,97024,2068,860,133513,107.494,8,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,1.0,0.6666666666666666,1,2,1
869174e3a806ae18e390df0031e6750e3a93ad9777f56051706fc31fe4658565,34b3d9dea0b5bb4f98d0a5bcc20cf523d99c2296cba096f4c4fad8b69cf4f008,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3697,94,2,0,9,824,3697,1,1,0,1,0,1,0,1,2,2,1.0,0.014714285714285714,824,3697,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4169,18606,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,6,7,109168,83968,955,310,110123,65.438,7,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
5db089562758eb8d18a90999c209aa8a9168ca8fe3fdd5bbce18fd0ff429dc11,34b3d9dea0b5bb4f98d0a5bcc20cf523d99c2296cba096f4c4fad8b69cf4f008,ansible/ansible,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,high,1,curated_navigation_hub,docs/docsite/rst/index.rst,.rst,4,3697,94,2,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,16057,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,5,5,79089,58112,807,200,79896,55.145,5,0.5,0.5,0.5,1.0,1.0,0.6131471927654584,0.5,0.5,2,2,1
